comp0-change,comp0-mean-given-stayed,d1,d2,desc,desc1,mean-y,stdprice2006,yishuv-name
-2.2745066849510778,15.795578677502466,0.22356360163415556,0.12954732777545552, ירושלים -1013, ירושלים -1,31.77708980969695,1.1790378744612822,o ירושלים o
-2.313712992047347,6.867096200546586,-0.987777356465882,0.8226281748970048, ירושלים -533, ירושלים -5,31.792467755102038,1.3765380313930342,o ירושלים o
1.008487846376335,8.84598701035165,0.5227458531868454,0.35824003511511393, תל אביב -יפו -741, תל אביב -יפו -7,32.04824034436619,-0.6850022853999455,o תל אביב -יפו o
-1.0057558932345838,11.801140144221614,0.29813690693202677,0.6257072021817087, תל אביב -יפו -325, תל אביב -יפו -3,32.08488269856459,1.6044828765474672,o תל אביב -יפו o
-0.04712565927051671,13.56184462749968,0.3129797473232747,-0.377209909857223, תל אביב -יפו -421, תל אביב -יפו -4,32.08929317608697,2.544142008284871,o תל אביב -יפו o
1.9453528937810756,10.342450965974288,0.3914283819627764,-0.19492389578790004, תל אביב -יפו -133, תל אביב -יפו -1,32.10855003409089,2.077546493546051,o תל אביב -יפו o
-0.938198391666079,11.688390060971221,0.26326231344108575,0.08675441961351693, ירושלים -1141, ירושלים -1,31.7581117095785,-0.10677624717796128,o ירושלים o
-2.3361091217209102,5.936713356292203,-0.257188051872127,0.42411165333201195, ירושלים -821, ירושלים -8,31.786505713513524,0.7837030035843422,o ירושלים o
-0.5769639304416554,9.924256917047602,0.2576566823566804,1.0048045670990795, תל אביב -יפו -933, תל אביב -יפו -9,32.04877471111105,-0.2505242439509868,o תל אביב -יפו o
0.6807019148513618,11.022773255717643,-0.18557426509346664,0.34490743583919636, תל אביב -יפו -516, תל אביב -יפו -5,32.06986460416666,2.447678069410808,o תל אביב -יפו o
-2.3190106695893427,16.594762674884134,-0.3753239228411531,-0.21255292253791258, ירושלים -1012, ירושלים -1,31.771943670253176,1.95632533567772,o ירושלים o
-0.646022437708063,7.4135187312055,-0.11458981892349485,-0.22218725835583542, ירושלים -532, ירושלים -5,31.795939314285686,0.9793073374399566,o ירושלים o
0.3133911771290503,10.644403942210205,0.4148910002586432,-0.2084355704773977, תל אביב -יפו -324, תל אביב -יפו -3,32.08412427108436,1.613404396905762,o תל אביב -יפו o
-2.623521050245248,13.127351658782565,-0.6795620981671409,0.2912858608960176, ירושלים -1332, ירושלים -1,31.76124071583333,1.8052170846091011,o ירושלים o
-0.6182320421595939,15.249097610331022,-0.15410315530469165,0.48384989280496926, תל אביב -יפו -132, תל אביב -יפו -1,32.116115905263165,1.962681918933005,o תל אביב -יפו o
-4.424216890780715,11.157578945977434,0.4568268997003416,0.09589908285092422, ירושלים -116, ירושלים -1,31.839219273469382,-0.2393723435031183,o ירושלים o
-3.8501320507727472,11.786080591938717,-0.06939382846634268,-0.1917860433248123, ירושלים -523, ירושלים -5,31.80111015458934,1.2172888929974712,o ירושלים o
-1.1240107356189277,16.610068656305028,0.06622306681800952,0.03154037763093934, ירושלים -1643, ירושלים -1,31.737231832051286,0.10655960838976403,o ירושלים o
